Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/14/2016 04:35:18.984 PM,0.079516594,13.07801684,25.51837896,24.61668163,24.83102496
01/14/2016 04:35:20.984 PM,0.065322547,13.07091981,25.51416939,24.62441373,24.83172757
01/14/2016 04:35:22.984 PM,0.065403195,13.08704941,25.51487099,24.60707491,24.83079076
01/14/2016 04:35:24.984 PM,0.065080603,13.06979074,25.53217671,24.60402883,24.83805098
01/14/2016 04:35:26.984 PM,0.064161216,13.08011368,25.51604031,24.60192,24.84015876
01/14/2016 04:35:28.984 PM,0.05916104,13.04156394,25.5384908,24.61644732,24.82915134
01/14/2016 04:35:30.984 PM,0.047950969,13.05608058,25.53147513,24.60285726,24.82071996
01/14/2016 04:35:32.984 PM,0.048741319,13.06591964,25.51112913,24.59934253,24.82844873
01/14/2016 04:35:34.984 PM,0.052612423,13.11946991,25.51720964,24.59840526,24.83477218
01/14/2016 04:35:36.984 PM,0.047305785,13.06172594,25.52141917,24.60754353,24.83289858
01/14/2016 04:35:38.984 PM,0.048209042,13.08414608,25.51510486,24.62488234,24.83898777
01/14/2016 04:35:40.984 PM,0.047031581,13.07721036,25.49686302,24.58200279,24.81837788
01/14/2016 04:35:42.984 PM,0.044757308,13.07801684,25.48563693,24.62089915,24.82587249
01/14/2016 04:35:44.984 PM,0.042144313,13.05704836,25.52235462,24.62253929,24.82610669
01/14/2016 04:35:46.984 PM,0.02777284,13.05011263,25.49241939,24.60145137,24.83149337
01/14/2016 04:35:48.984 PM,0.024934031,13.04866097,25.50879045,24.60965234,24.81814367
01/14/2016 04:35:50.984 PM,0.025079197,13.04688671,25.50645177,24.6108239,24.81814367
01/14/2016 04:35:52.984 PM,0.024546921,13.03898321,25.49078226,24.6108239,24.82235941
01/14/2016 04:35:54.984 PM,0.024369495,13.04349949,25.50832272,24.61012096,24.81931471
01/14/2016 04:35:56.984 PM,0.024998549,13.04446727,25.53077356,24.60145137,24.79425381
01/14/2016 04:35:58.984 PM,0.024401754,13.06301631,25.4952259,24.61668163,24.82235941
01/14/2016 04:36:00.984 PM,0.023192034,13.04624153,25.50013725,24.61433854,24.82189099
01/14/2016 04:36:02.984 PM,0.020111281,13.03414433,25.49943563,24.59934253,24.82938555
01/14/2016 04:36:04.984 PM,0.020885502,13.04608023,25.52329007,24.61832178,24.83547478
01/14/2016 04:36:06.984 PM,0.014369144,12.98978793,25.51300006,24.59817094,24.81416211
01/14/2016 04:36:08.984 PM,0.01574016,13.03220878,25.50668564,24.60637197,24.80596468
01/14/2016 04:36:10.984 PM,0.017514415,13.03301526,25.49873401,24.62792828,24.81861209
01/14/2016 04:36:12.984 PM,0.016449862,13.02156324,25.49499203,24.62581955,24.81018052
01/14/2016 04:36:14.984 PM,0.013498145,13.01398233,25.50130661,24.60848078,24.80690153
01/14/2016 04:36:16.984 PM,0.012030352,13.02898286,25.51814509,24.61551009,24.81744105
01/14/2016 04:36:18.984 PM,0.010836761,13.02091806,25.49288715,24.60074842,24.82095417
01/14/2016 04:36:20.984 PM,0.010691595,13.02882156,25.48306425,24.6321457,24.80549625
01/14/2016 04:36:22.984 PM,0.009643171,13.0273699,25.49078226,24.63776888,24.81463053
01/14/2016 04:36:24.984 PM,0.00686888,13.01978898,25.49195164,24.62464803,24.81556737
01/14/2016 04:36:26.984 PM,0.0060624,13.03269266,25.49171776,24.6089494,24.8188463
01/14/2016 04:36:28.984 PM,0.004804291,13.02091806,25.48540305,24.62769398,24.79167738
01/14/2016 04:36:30.984 PM,0.003707479,13.0273699,25.4942904,24.6344887,24.81299106
01/14/2016 04:36:32.984 PM,0.001610631,13.02414398,25.49218552,24.58996977,24.80432517
01/14/2016 04:36:34.984 PM,0.001175132,13.02349879,25.48259649,24.61199545,24.79823554
01/14/2016 04:36:36.984 PM,0.001400946,13.04011228,25.47768496,24.6187904,24.82446726
01/14/2016 04:36:38.984 PM,-9.91067E-05,13.02220842,25.5127662,24.62417942,24.81509895
01/14/2016 04:36:40.984 PM,-0.000421699,13.03688636,25.49826627,24.60496609,24.83243017
01/14/2016 04:36:42.984 PM,-0.002937916,13.01188548,25.50879045,24.62394512,24.79636179
01/14/2016 04:36:44.984 PM,-0.003470193,13.0272086,25.47487835,24.6108239,24.81018052
01/14/2016 04:36:46.984 PM,-0.006550946,13.00414327,25.50294371,24.61176114,24.81322527
01/14/2016 04:36:48.984 PM,-0.006470298,13.00269161,25.48937899,24.61504147,24.80362253
01/14/2016 04:36:50.984 PM,-0.004163766,13.04253172,25.49943563,24.61715025,24.81135158
01/14/2016 04:36:52.984 PM,-0.004454098,13.03366044,25.48002379,24.61738455,24.79401959
01/14/2016 04:36:54.984 PM,-0.00598641,13.02946674,25.46809564,24.59676504,24.81744105
01/14/2016 04:36:56.984 PM,-0.007567111,13.02107935,25.45850612,24.62324221,24.80760418
01/14/2016 04:36:58.984 PM,-0.006438039,13.02446657,25.47885437,24.61176114,24.80198301
01/14/2016 04:37:00.984 PM,-0.008954256,13.02656342,25.47370892,24.59207866,24.82587249
01/14/2016 04:37:02.984 PM,-0.009180071,13.02220842,25.47674942,24.59676504,24.81533316
01/14/2016 04:37:04.984 PM,-0.008696183,13.02511175,25.46622453,24.60145137,24.82235941
01/14/2016 04:37:06.984 PM,-0.011034975,13.02575694,25.47534612,24.62863118,24.80151458
01/14/2016 04:37:08.984 PM,-0.012793101,13.00833697,25.47628166,24.60074842,24.80971209
01/14/2016 04:37:10.984 PM,-0.012099528,13.01704695,25.47955602,24.61691594,24.80830682
01/14/2016 04:37:12.984 PM,-0.009083293,13.02495046,25.49405653,24.60801216,24.81205421
01/14/2016 04:37:14.984 PM,-0.010986586,13.02624082,25.44844862,24.61246407,24.81790946
01/14/2016 04:37:16.984 PM,-0.011325308,13.01833732,25.46388563,24.6344887,24.79144316
01/14/2016 04:37:18.984 PM,-0.013018915,13.00849826,25.45102149,24.61457285,24.80643311
01/14/2016 04:37:20.984 PM,-0.01242212,13.00801438,25.46388563,24.60918372,24.81041473
01/14/2016 04:37:22.984 PM,-0.014696394,13.00914345,25.48283037,24.61738455,24.81697263
01/14/2016 04:37:24.984 PM,-0.013922173,13.01365974,25.48306425,24.60543472,24.81111737
01/14/2016 04:37:26.984 PM,-0.014518968,13.00591753,25.47651554,24.61480716,24.79308271
01/14/2016 04:37:28.984 PM,-0.014664135,13.00382068,25.49008063,24.59325026,24.81135158
