Time,Diff_psi,Upstream_psi,ConfTemp_C,UpstreamTemp_C,DownstreamTemp_C
01/18/2016 02:01:46.630 PM,41.73956092,41.94532138,24.93687252,24.84741883,24.81790946
01/18/2016 02:01:47.630 PM,41.70273704,41.92983696,24.93921401,24.83664578,24.78886671
01/18/2016 02:01:48.630 PM,41.67026816,41.93467584,24.9331261,24.83992456,24.84507688
01/18/2016 02:01:49.630 PM,41.63717022,41.9322564,24.93780911,24.8483556,24.83289858
01/18/2016 02:01:50.630 PM,41.59862048,41.80434868,24.93359441,24.85397622,24.81650421
01/18/2016 02:01:51.630 PM,41.56463542,41.78386409,24.94155549,24.82071996,24.82118837
01/18/2016 02:01:52.630 PM,41.52753734,41.77241208,24.91767184,24.84132975,24.82446726
01/18/2016 02:01:53.630 PM,41.49222965,41.68579613,24.92329163,24.83617738,24.81790946
01/18/2016 02:01:54.630 PM,41.45851878,41.65434341,24.92188669,24.8483556,24.8221252
01/18/2016 02:01:55.630 PM,41.42417887,41.65160138,24.9406189,24.85069753,24.80573046
01/18/2016 02:01:56.630 PM,41.38875827,41.65450471,24.9401506,24.85210269,24.82306203
01/18/2016 02:01:57.630 PM,41.35353122,41.63692345,24.92797474,24.86381213,24.80947788
01/18/2016 02:01:58.630 PM,41.31785255,41.50982221,24.947175,24.84601366,24.83805098
01/18/2016 02:01:59.630 PM,41.28269003,41.49433779,24.9167352,24.8567865,24.83477218
01/18/2016 02:02:00.630 PM,41.24949531,41.49498298,24.92703812,24.83805098,24.8188463
01/18/2016 02:02:01.630 PM,41.21418762,41.49224094,24.93218949,24.86521724,24.81650421
01/18/2016 02:02:02.630 PM,41.17828313,41.39643113,24.94811158,24.84086135,24.83477218
01/18/2016 02:02:03.630 PM,41.14476583,41.3614299,24.93218949,24.84320332,24.8080726
01/18/2016 02:02:04.630 PM,41.11094206,41.35626842,24.94483354,24.84554527,24.81931471
01/18/2016 02:02:05.630 PM,41.07795703,41.34836492,24.94764329,24.84039296,24.82727772
01/18/2016 02:02:06.630 PM,41.04176221,41.25110344,24.95888209,24.83898777,24.81463053
01/18/2016 02:02:07.630 PM,41.00713196,41.19932743,24.9326578,24.83102496,24.81416211
01/18/2016 02:02:08.630 PM,40.97242106,41.20174687,24.94108719,24.83243017,24.80619889
01/18/2016 02:02:09.630 PM,40.93841987,41.19432725,24.94108719,24.84179814,24.82446726
01/18/2016 02:02:10.630 PM,40.90404769,41.1117437,24.92984797,24.85866001,24.81697263
01/18/2016 02:02:11.630 PM,40.86880452,41.09109782,24.91111533,24.83196177,24.82025154
01/18/2016 02:02:12.630 PM,40.83391619,41.0798071,24.93359441,24.84882399,24.8188463
01/18/2016 02:02:13.630 PM,40.80173764,41.07883932,24.92656981,24.84226653,24.80900946
01/18/2016 02:02:14.630 PM,40.76757515,40.97190008,24.93499931,24.83336698,24.79823554
01/18/2016 02:02:15.630 PM,40.73054159,40.93544719,24.91907679,24.8221252,24.83336698
01/18/2016 02:02:16.630 PM,40.69739527,40.95689955,24.93172119,24.84367171,24.82587249
01/18/2016 02:02:17.630 PM,40.6617166,40.9430281,24.91439359,24.85397622,24.84086135
01/18/2016 02:02:18.630 PM,40.61905381,40.75237624,24.91626688,24.84882399,24.8567865
01/18/2016 02:02:19.630 PM,40.59389163,40.81657204,24.922355,24.84695044,24.81650421
01/18/2016 02:02:20.630 PM,40.55561609,40.77076398,24.94296037,24.86943256,24.84507688
01/18/2016 02:02:21.630 PM,40.52542148,40.80931372,24.93031627,24.81509895,24.80573046
01/18/2016 02:02:22.630 PM,40.49051703,40.69189024,24.9167352,24.83898777,24.81650421
01/18/2016 02:02:23.630 PM,40.45001561,40.58930599,24.89612869,24.8544446,24.81650421
01/18/2016 02:02:24.630 PM,40.42235335,40.63785609,24.93172119,24.85022915,24.83196177
01/18/2016 02:02:25.630 PM,40.38775536,40.63946905,24.93546761,24.84086135,24.83570898
01/18/2016 02:02:26.630 PM,40.36059311,40.53559443,24.91907679,24.83243017,24.83336698
01/18/2016 02:02:27.630 PM,40.32286598,40.53527184,24.92188669,24.86287538,24.85866001
01/18/2016 02:02:28.630 PM,40.29002612,40.53156203,24.9331261,24.84882399,24.82680931
01/18/2016 02:02:29.630 PM,40.25763788,40.42849389,24.91533024,24.83008815,24.82821453
01/18/2016 02:02:30.630 PM,40.22278182,40.41107393,24.94202378,24.84273493,24.82353044
01/18/2016 02:02:31.630 PM,40.18821609,40.40188005,24.93546761,24.83992456,24.80385674
01/18/2016 02:02:32.630 PM,40.14748885,40.32187724,24.92375994,24.83945617,24.82306203
01/18/2016 02:02:33.630 PM,40.12111696,40.34671683,24.91907679,24.85210269,24.84226653
01/18/2016 02:02:34.630 PM,40.08605121,40.27623048,24.90221707,24.86147026,24.82774612
01/18/2016 02:02:35.630 PM,40.05458236,40.27332715,24.9087737,24.82961975,24.83617738
01/18/2016 02:02:36.630 PM,40.02133926,40.28316621,24.9167352,24.8516343,24.83945617
01/18/2016 02:02:37.630 PM,39.98672514,40.18880805,24.93874571,24.85116592,24.80573046
01/18/2016 02:02:38.630 PM,39.95182069,40.10977302,24.9040904,24.84507688,24.80900946
01/18/2016 02:02:39.630 PM,39.72813541,40.15106479,24.9406189,24.85116592,24.80947788
01/18/2016 02:02:40.630 PM,39.15940575,40.15445201,24.92188669,24.81463053,24.83008815
01/18/2016 02:02:41.630 PM,38.57207866,40.05686793,24.89987539,24.83805098,24.83805098
01/18/2016 02:02:42.630 PM,38.0026393,40.02364096,24.93031627,24.84648205,24.83477218
01/18/2016 02:02:43.630 PM,37.45679754,40.0179956,24.94904815,24.85819163,24.83898777
01/18/2016 02:02:44.630 PM,36.91234293,40.02025374,24.93546761,24.83711418,24.82587249
01/18/2016 02:02:45.630 PM,36.38077587,39.93831538,24.93125288,24.84460849,24.82680931
01/18/2016 02:02:46.630 PM,35.87014502,39.88847492,24.9406189,24.84367171,24.82353044
01/18/2016 02:02:47.630 PM,35.3842086,39.88460382,24.91767184,24.83243017,24.85116592
01/18/2016 02:02:48.630 PM,34.90965967,39.83960223,24.91860847,24.86943256,24.83383538
01/18/2016 02:02:49.630 PM,34.43419135,39.78718104,24.9087737,24.85584974,24.86381213
01/18/2016 02:02:50.630 PM,33.96270704,39.77960013,24.9261015,24.84601366,24.83336698
